client_id,start,step_1,step_2,step_3,confirm
392459,1,1,1,1,1
392725,1,1,1,1,1
393489,1,1,1,1,0
394110,1,1,0,0,0
394311,1,1,1,1,1
394458,1,1,1,1,1
394629,1,1,1,1,1
395018,1,0,0,0,0
395074,1,1,1,1,1
395152,1,1,0,0,0
395302,1,1,1,1,0
395669,1,1,1,0,0
395711,1,0,0,0,0
395960,1,1,1,1,1
396003,1,1,0,0,0
396393,1,1,1,1,1
396549,1,1,1,1,1
396876,1,1,1,1,1
397150,1,1,1,1,0
397852,1,1,0,0,0
398317,1,1,1,1,1
398973,1,1,1,1,1
399211,1,1,1,1,1
399381,1,0,0,0,0
399694,1,1,1,1,1
399707,1,1,1,1,1
399780,1,1,1,1,1
401147,1,1,1,1,1
401260,1,1,1,1,1
401723,1,1,1,1,1
401737,1,1,1,1,1
401964,1,1,1,1,1
402340,1,1,1,1,1
402509,1,1,1,1,1
402984,1,1,0,0,0
403501,1,1,0,0,0
403509,1,0,0,0,0
403735,1,1,1,1,1
405107,1,1,1,1,1
405451,1,1,1,1,1
406039,1,1,0,0,0
406224,1,1,1,1,1
406265,1,1,1,1,1
406877,1,1,1,1,1
407061,1,1,0,0,0
407433,1,1,1,1,1
407759,1,0,0,0,0
408266,1,1,1,1,1
408411,1,1,1,1,1
408478,1,1,1,1,0
408685,1,1,1,1,1
409075,1,1,0,0,0
409332,1,1,1,1,0
409787,1,1,1,1,1
409876,1,1,1,1,1
409987,1,1,1,1,1
410298,1,1,1,1,1
410327,1,1,1,1,1
410421,1,1,1,1,1
410682,1,1,1,1,1
410752,1,1,1,1,1
411442,1,1,1,0,0
411463,1,1,1,1,1
411761,1,0,0,0,0
412025,1,0,0,0,0
413324,1,0,0,0,0
414149,1,1,1,1,1
414245,1,1,0,0,0
414909,1,1,1,1,1
415523,1,1,1,1,1
415987,1,1,1,1,1
416346,1,1,1,1,1
416724,1,1,1,1,1
417113,1,1,0,0,0
417123,1,1,0,0,0
417204,1,1,1,1,1
418569,1,1,1,1,1
419807,1,1,1,1,0
419848,1,1,1,1,1
420495,1,1,1,1,1
420722,1,1,1,1,1
420983,1,1,1,0,0
421097,1,1,1,1,1
421124,1,1,1,1,1
421209,1,1,1,1,1
422464,1,1,1,1,1
422765,1,0,0,0,0
423947,1,1,1,1,1
424206,1,1,1,1,1
424592,1,1,1,1,0
425546,1,1,1,1,0
425578,1,1,0,0,0
426074,1,1,1,1,1
426092,1,1,1,1,0
426901,1,1,1,1,1
427013,1,1,1,1,1
427628,1,1,1,1,1
428109,1,1,1,1,1
428135,1,1,1,1,1
428201,1,1,1,1,1
428852,1,1,1,1,1
429598,1,1,1,1,1
429778,1,1,1,1,0
429805,1,1,0,0,0
429908,1,1,1,1,1
430070,1,1,1,1,1
430101,1,1,1,1,1
431429,1,1,1,1,1
431615,1,0,0,0,0
431626,1,1,1,1,1
431627,1,1,1,1,1
431793,1,1,0,0,0
432607,1,1,1,1,0
432789,1,1,1,1,1
433332,1,1,1,1,1
433417,1,1,1,1,1
433424,1,0,0,0,0
433443,1,1,1,1,1
433498,1,0,0,0,0
434673,1,1,1,1,1
434746,1,1,1,1,0
435340,1,1,1,1,1
435886,1,1,1,1,0
436146,1,1,1,1,1
436352,1,1,1,1,0
437914,1,1,1,1,1
438539,1,1,1,1,1
438560,1,1,1,1,1
438567,1,1,1,1,1
438886,1,1,1,1,1
438935,0,0,0,0,0
438959,1,1,1,1,1
439077,1,1,1,1,1
439963,1,1,1,1,1
440275,1,0,0,0,0
440328,1,1,1,1,1
440483,1,1,1,1,1
440704,1,1,1,1,1
440861,1,1,1,1,1
442079,1,1,0,0,0
442137,0,0,0,0,0
442340,1,1,1,1,1
442772,1,1,1,1,0
443262,1,0,0,0,0
443921,1,1,1,1,1
444644,1,1,1,1,0
445481,1,0,0,0,1
445794,1,1,1,1,0
446390,1,1,1,1,1
446577,1,1,1,1,1
447087,1,1,1,1,0
447850,1,1,1,1,1
448522,1,1,1,1,1
449286,1,0,0,0,0
449421,1,1,1,1,1
449709,1,1,1,1,1
450002,1,1,1,1,1
450423,1,1,1,1,0
450673,1,1,1,1,1
451682,1,1,1,1,1
452359,1,1,1,1,1
452582,1,1,1,1,1
452762,1,1,0,0,0
453226,1,1,1,1,1
453288,1,1,1,1,0
453802,1,1,0,0,0
454749,0,0,1,1,1
454816,1,1,1,1,1
455069,1,1,1,1,1
455078,1,1,1,1,1
455226,1,1,1,1,1
455557,1,1,0,0,0
455589,1,1,1,1,1
456150,1,1,1,1,1
456369,1,1,1,1,1
456416,1,1,1,1,1
456925,1,1,1,1,1
457600,1,1,1,1,0
457784,1,1,1,1,0
458225,1,1,1,1,1
458326,1,1,1,1,1
458670,1,1,1,1,1
459076,1,1,1,1,0
459221,1,1,1,0,0
459234,1,1,1,1,1
459733,1,1,1,1,1
460257,1,0,0,0,0
460269,1,1,1,1,1
461547,1,1,1,1,1
461632,1,1,0,0,0
462526,1,1,1,1,1
462910,1,1,1,1,1
463023,1,1,1,1,1
463029,1,1,1,1,1
463396,1,1,1,1,1
463414,1,1,1,1,1
463459,1,1,1,1,1
464397,1,1,1,1,0
464539,1,1,1,0,0
464733,0,0,0,0,0
465007,1,1,1,1,1
465492,1,0,0,0,0
465525,1,1,0,0,0
465607,1,1,1,1,1
465982,1,1,1,0,0
466140,1,1,1,1,1
466588,1,1,1,1,1
467103,1,1,1,1,1
467229,1,1,0,0,1
467409,1,1,1,1,1
467861,1,0,0,0,0
468090,1,1,1,1,1
468355,1,1,1,1,1
468570,1,1,1,1,1
468776,1,1,1,1,1
470187,1,1,1,1,1
470365,1,1,1,1,1
470897,1,1,1,1,1
472352,1,1,1,1,1
472382,1,1,1,1,0
472754,1,1,1,1,1
473328,1,1,1,1,1
473555,1,1,0,0,0
473638,1,1,1,1,1
473920,1,1,1,1,1
475431,1,1,1,1,1
475544,1,1,1,1,1
475897,1,1,1,1,1
475911,1,1,1,1,1
476642,1,1,1,1,1
477029,1,1,1,1,1
477418,1,0,0,0,0
477656,1,1,1,1,1
478156,1,1,1,1,1
478194,1,1,1,1,1
478688,0,0,0,0,0
478733,1,1,1,1,1
478735,1,1,1,1,1
478808,1,1,1,1,1
478932,1,1,0,0,0
480272,1,1,1,1,1
480393,1,1,1,1,1
480458,1,1,1,1,1
480995,1,1,1,1,1
481268,1,0,0,0,0
481539,1,1,1,1,1
481960,1,1,1,1,0
482558,1,1,1,1,1
483156,1,1,1,1,1
483740,1,1,0,0,1
484134,1,1,1,1,0
484325,1,1,1,1,1
484481,1,1,0,0,0
484640,1,1,0,0,0
485005,1,1,1,1,1
485243,1,1,1,0,0
485353,1,1,1,1,1
485476,1,1,1,1,1
486476,1,1,1,1,1
486527,1,1,1,1,0
486844,1,1,1,1,1
487056,1,1,1,1,1
487098,1,0,0,0,0
487462,1,1,1,1,1
487469,1,1,1,1,1
487803,1,1,1,1,0
488565,1,0,0,0,0
488573,1,1,1,1,1
490151,1,1,1,1,1
491581,1,0,0,0,0
491596,1,1,1,1,1
491746,1,1,1,1,1
492736,1,1,1,1,0
493608,1,1,1,1,1
494367,1,1,1,1,1
494576,1,1,1,1,0
494597,1,1,1,1,1
495241,1,1,1,1,1
495547,1,1,1,1,1
496903,1,1,0,0,0
497019,1,1,1,1,1
497209,1,1,1,1,1
497732,1,0,0,0,0
497746,1,1,1,1,1
497996,1,0,0,0,0
498135,1,1,1,1,0
499699,1,1,1,1,1
499985,1,0,0,0,0
500449,1,1,1,1,1
500483,1,1,1,1,1
500488,1,1,1,1,1
501190,1,1,1,1,1
501214,1,1,1,1,1
501215,1,1,1,0,0
501426,1,1,1,1,1
501472,1,1,1,1,1
501496,1,1,1,1,1
502969,1,1,1,1,1
504667,1,1,0,0,0
504980,1,1,1,1,1
505697,1,1,1,1,0
505918,1,1,1,1,1
506086,1,1,1,0,0
506479,1,1,0,0,0
506615,1,1,1,1,1
506681,1,0,0,0,0
507290,1,1,1,1,1
507618,1,1,1,1,1
507915,1,1,1,1,1
508087,1,0,0,0,0
508099,1,1,1,0,0
509746,1,1,1,1,1
510186,1,1,1,1,1
510497,1,1,1,1,1
510580,1,1,1,1,1
510867,1,1,1,1,1
511272,1,1,1,1,1
511528,1,1,1,1,1
511535,1,1,1,1,1
511678,1,1,1,1,0
511906,1,1,1,1,1
511922,1,1,0,0,0
512588,1,1,1,1,1
512590,1,1,1,1,1
513599,1,1,1,1,1
513785,1,1,0,0,0
513961,1,1,1,1,1
514104,1,1,0,0,0
514533,1,1,0,0,0
514667,1,1,1,1,1
515013,1,1,1,1,0
515976,1,1,0,0,0
516129,1,1,1,1,1
516235,1,1,1,1,1
516409,1,1,1,1,0
516417,1,1,1,1,1
516706,1,1,1,0,0
517105,1,1,1,1,1
517547,1,1,1,1,1
517642,1,1,1,1,0
518727,1,1,1,1,0
518898,1,0,0,0,0
520210,1,1,1,1,1
520530,1,1,1,1,0
520539,1,1,1,1,1
520592,1,1,1,1,1
521225,1,1,1,1,1
521446,1,1,1,0,0
522181,1,1,1,1,1
522187,1,1,1,1,1
522654,1,1,1,1,0
522661,1,1,1,1,1
523263,1,1,1,1,1
523530,1,1,1,1,1
523822,1,1,1,1,1
523965,1,1,0,0,0
523988,1,1,1,1,1
524287,1,1,0,0,0
524455,1,1,1,1,0
524481,1,1,1,1,1
524675,1,1,1,1,1
525448,1,1,1,1,0
526415,1,1,1,1,0
526419,1,1,1,1,1
526939,1,1,0,0,0
527026,1,1,1,1,1
527207,1,0,0,0,0
527708,1,1,1,0,0
528367,1,1,0,0,0
528492,1,1,1,1,0
528600,1,1,1,1,1
528622,1,1,1,1,1
529008,1,1,1,1,1
529230,1,0,0,0,0
529380,1,1,1,1,1
529554,1,1,1,1,1
529710,1,1,1,1,1
530579,1,1,1,1,1
530699,1,1,1,1,0
530883,1,1,0,0,0
530914,1,1,0,0,0
530965,1,1,1,1,1
531737,1,0,0,0,0
532913,1,1,1,1,1
533113,1,1,1,1,1
533116,1,1,1,1,1
533147,1,1,1,1,1
533553,1,1,1,1,1
533703,1,1,1,1,1
534100,1,1,1,1,0
535260,1,1,1,1,1
535436,1,1,1,1,0
535456,1,1,1,1,1
535661,1,1,1,1,0
536024,1,0,0,0,0
536431,1,1,1,1,1
536510,0,0,0,0,0
537200,1,1,1,1,1
537426,1,1,1,0,0
537598,0,0,1,1,1
538291,1,1,1,1,0
538519,1,1,1,1,1
538600,1,1,1,1,1
538801,1,1,1,1,1
539876,1,1,1,0,0
540589,1,1,1,1,1
541015,1,1,1,1,1
541159,1,1,1,1,1
541395,1,1,1,1,1
541976,1,1,1,1,1
541979,1,1,1,1,1
542028,1,1,0,0,0
542047,1,1,1,1,0
542536,1,1,1,1,1
543460,1,1,1,1,1
543787,1,1,1,1,1
544420,1,1,1,1,1
544681,1,0,0,0,0
544943,1,1,1,1,1
545273,1,1,1,1,1
545350,1,1,1,1,1
545449,1,1,1,1,1
546158,1,1,1,1,1
546244,1,1,1,1,1
546281,1,0,0,0,0
546461,1,1,1,1,1
549217,1,1,1,1,1
549253,1,0,0,0,0
549586,1,1,1,1,1
549848,1,1,1,1,1
550126,1,1,1,1,1
550255,1,1,1,1,1
550793,1,1,1,1,1
550960,1,1,1,1,1
552360,1,1,1,1,1
552374,1,0,0,0,0
552481,1,1,1,1,1
552720,1,1,1,1,1
552898,1,1,1,1,1
553313,1,1,1,1,1
553410,1,1,1,1,1
553887,1,1,1,1,1
554244,1,1,1,1,1
554955,1,1,1,1,1
555410,1,1,1,1,1
555975,1,1,1,1,1
556046,1,1,1,1,1
556258,1,1,1,1,1
556488,1,1,1,1,1
556698,1,0,0,0,0
557273,1,1,1,1,1
557311,1,1,1,1,1
557659,1,1,1,1,1
557808,1,1,1,1,1
558109,1,1,1,1,1
558250,1,1,0,0,0
558676,1,1,1,0,0
559432,1,1,1,1,1
559468,1,1,1,1,1
559678,1,0,0,0,0
559937,1,1,1,1,1
560486,1,1,1,1,1
560675,1,1,1,1,1
560810,1,1,1,1,1
561051,1,1,1,1,0
561127,1,0,0,0,0
561499,1,1,1,1,1
561544,1,1,1,1,1
561636,1,0,0,0,0
562145,1,1,1,1,1
562592,1,1,1,1,1
562620,1,1,0,0,0
562776,1,1,1,1,0
563419,1,1,1,1,1
563572,1,1,1,1,1
563663,1,1,1,1,1
563851,1,1,1,1,1
564330,1,0,0,0,0
564529,1,1,1,1,1
564877,0,0,0,0,0
566009,1,1,1,1,1
566137,1,1,1,1,1
567050,1,1,1,1,1
567520,1,1,1,1,1
568021,0,0,0,0,0
568680,1,1,1,1,1
568718,1,1,1,1,0
568724,1,1,1,1,0
568759,1,1,1,1,0
568867,1,1,1,1,1
569235,1,1,1,1,0
571600,1,1,1,1,1
571626,1,1,1,0,0
572142,1,1,1,1,1
572522,1,1,1,1,1
572542,1,1,1,1,1
572617,1,1,1,1,1
573143,1,1,1,1,0
573200,1,1,1,1,1
573355,1,1,1,1,1
574163,1,1,1,1,1
574571,1,1,1,1,1
574728,1,1,1,1,1
574898,1,1,1,1,1
575199,1,1,1,1,1
575804,1,1,1,1,1
577427,1,1,1,1,1
577462,1,1,1,0,0
578735,1,1,1,1,1
578755,1,1,1,1,0
578841,1,1,1,1,1
579500,1,1,1,1,1
579564,1,1,1,1,0
580208,1,1,1,1,1
580395,1,1,1,1,1
580619,1,1,1,1,1
580849,1,1,1,1,1
581041,1,1,1,1,1
581655,1,1,1,1,1
582215,1,1,1,1,1
582327,1,1,1,1,1
582548,1,1,1,1,1
582813,1,1,1,1,1
583024,1,1,1,1,1
583074,1,1,0,0,0
583178,1,1,1,1,0
583807,1,1,1,1,0
583825,1,1,1,1,1
584202,1,1,1,1,1
585261,1,1,1,1,1
585528,1,1,1,0,0
585865,1,1,1,1,1
585872,1,1,1,1,0
587145,1,1,1,1,1
587801,1,1,1,1,0
588254,1,1,1,1,1
588424,1,1,1,1,1
589245,1,0,0,0,0
589292,1,1,1,1,1
589393,1,0,0,0,0
590042,1,1,1,1,0
590304,1,1,1,1,1
590476,1,1,1,1,1
590485,1,1,1,0,0
591018,1,1,1,1,1
591020,1,1,1,1,1
591528,1,1,1,1,1
591597,1,1,1,1,1
592018,1,1,1,1,1
592140,1,1,1,0,0
592544,1,0,0,0,0
593238,1,1,1,1,1
593969,1,1,1,1,1
594139,1,1,1,1,1
594380,1,1,1,1,1
594677,1,1,1,1,1
595691,1,1,1,1,0
596483,1,0,0,0,0
596962,1,1,1,1,1
597136,1,1,1,1,1
597177,1,1,1,1,1
597792,1,1,1,1,1
597966,1,1,1,0,0
598421,1,1,1,1,1
598498,1,1,0,0,0
598976,1,1,1,1,1
599231,1,1,1,1,1
599446,1,1,1,1,1
600087,1,1,1,1,1
600221,1,1,1,1,1
600754,1,1,1,1,1
603774,1,1,1,1,1
603924,1,1,1,1,1
604915,1,1,1,1,1
604991,1,0,0,0,0
605076,1,1,1,1,0
605353,1,1,1,0,0
605382,1,1,1,1,0
605940,1,1,1,1,0
606023,1,1,1,1,1
606139,1,1,1,1,1
606150,1,1,0,0,0
606220,1,1,1,1,1
607561,1,1,1,1,1
607970,1,1,1,0,0
608061,1,1,1,1,1
608170,1,1,1,1,1
608211,1,1,1,0,0
608749,1,1,1,1,1
609258,1,1,1,1,0
609661,1,1,1,1,1
609897,1,1,1,1,1
610116,1,0,0,0,0
610338,1,1,1,1,1
610835,1,1,1,1,1
611108,1,1,1,1,1
611119,1,1,1,1,1
611408,1,1,1,1,0
612452,1,1,1,1,1
612745,1,1,1,1,1
613009,1,1,1,1,1
613420,1,1,1,1,1
613804,1,1,1,1,1
613899,1,1,1,1,1
614008,1,1,1,1,1
614096,1,1,1,1,1
614255,1,1,1,1,1
614469,1,1,0,0,0
614475,1,1,1,1,0
614685,0,0,0,0,0
614865,1,1,1,1,1
615432,1,1,1,0,0
616089,1,1,1,1,1
616093,1,1,1,1,1
616304,1,1,1,1,0
617080,1,1,1,1,1
617785,1,1,1,1,0
618178,1,1,1,1,1
618262,1,1,1,1,1
618322,1,1,1,1,1
618446,1,1,0,0,0
618725,1,1,1,1,1
620094,1,1,1,1,0
620503,1,0,0,0,0
620964,1,1,0,0,0
620994,1,0,0,0,0
622280,1,1,1,1,1
622947,1,1,1,1,1
623607,1,1,1,1,1
624300,1,1,1,1,1
625002,1,1,1,1,1
626185,1,1,1,1,1
626263,1,1,1,1,1
626458,1,1,1,1,1
626494,1,1,1,1,1
626497,1,1,1,1,1
626894,1,1,1,1,1
627034,1,1,1,1,1
627647,1,1,1,1,1
627979,1,1,0,0,0
628058,1,1,1,1,1
628776,1,1,1,1,1
628955,1,1,1,1,1
629229,1,0,0,0,0
629268,1,1,1,1,1
629429,1,1,1,1,1
629539,1,1,1,1,1
629666,1,1,1,1,1
630035,1,1,1,0,0
630446,1,1,1,1,1
630614,1,1,1,0,0
631016,1,1,1,1,0
631274,1,1,1,0,0
631366,1,1,1,1,1
632316,1,1,1,1,1
634072,1,1,1,1,1
634434,1,1,1,1,1
635224,1,1,1,1,1
635356,1,1,1,1,1
635703,1,1,0,0,0
635924,1,1,1,1,1
636219,1,1,1,1,1
637085,1,1,1,1,1
637311,1,0,0,0,0
637919,1,0,0,0,0
638491,1,1,1,1,1
638557,1,1,1,1,1
638751,1,1,0,0,0
639127,1,1,1,1,1
639639,1,1,1,1,1
639727,1,0,0,0,0
639964,1,0,0,0,0
640215,1,1,1,1,1
640378,1,1,1,1,1
640390,1,1,1,1,1
640995,1,1,1,1,1
641409,1,0,0,0,0
641978,1,1,1,1,1
643544,1,1,1,1,1
643735,1,1,0,0,0
643862,1,1,1,1,1
644138,1,1,1,1,1
644449,1,1,1,1,1
644625,1,1,1,1,1
644933,1,1,1,1,0
644936,1,1,1,1,1
645510,1,1,1,1,1
647081,1,1,1,1,1
647450,1,1,1,1,1
647474,1,0,0,0,0
647976,1,1,0,0,0
648881,1,1,1,1,1
648934,1,1,1,1,1
649422,1,0,0,0,0
649624,1,1,1,1,1
649865,1,1,1,1,1
650022,1,1,0,0,0
650176,1,1,1,1,1
651357,1,1,1,1,1
651398,1,1,1,1,0
651801,1,1,1,1,1
651865,1,1,1,1,1
651975,1,1,1,1,1
653009,1,1,1,1,1
653399,1,1,1,1,1
654172,1,1,1,1,0
654622,1,0,0,0,0
654632,1,1,1,1,1
655189,1,1,1,1,1
655223,1,1,1,1,1
656080,1,0,0,0,0
656298,1,1,1,1,1
656489,1,1,1,1,1
656947,1,1,1,1,1
657033,1,1,1,1,1
657787,1,1,1,1,1
657800,1,1,1,1,1
657899,1,1,1,1,1
659371,1,1,1,1,1
660484,1,1,1,1,1
660540,1,1,1,1,1
660556,1,1,1,1,1
661171,1,1,1,1,0
663574,1,0,0,0,0
663690,1,1,1,1,1
663694,1,1,1,1,1
663711,1,1,1,1,1
663873,1,1,1,1,1
663941,1,1,1,0,0
664093,1,1,0,0,0
664106,1,1,1,1,1
664154,1,1,1,1,1
664244,1,1,1,1,1
664340,1,0,0,0,0
664415,1,0,0,0,0
664480,1,1,1,1,1
664972,1,1,1,0,0
664982,1,1,1,1,1
665193,1,1,1,1,1
665645,1,1,1,1,1
666370,0,0,0,0,0
666430,1,1,1,1,1
666879,1,1,1,1,1
667534,1,1,1,1,1
667664,1,1,1,1,1
668529,1,1,1,1,1
669068,1,1,1,1,1
669732,1,1,1,1,1
669787,1,1,0,0,0
669941,1,0,0,0,0
670189,1,1,1,1,1
670602,1,1,1,1,1
671383,1,1,1,1,1
671965,1,1,1,1,1
672250,1,1,1,1,1
672644,1,1,1,1,1
673188,1,1,1,1,1
674617,1,1,1,1,1
674671,1,1,0,0,0
674947,1,1,0,0,0
675111,1,1,1,1,1
675128,1,1,1,1,1
675622,1,1,1,1,1
675753,1,1,1,0,0
675841,1,1,1,1,1
676171,1,0,0,0,0
676187,1,1,1,1,1
676552,1,0,0,0,0
676847,1,0,0,0,0
677546,1,1,1,1,1
677876,1,1,1,1,1
678271,1,1,0,0,0
678292,1,1,1,1,1
678766,1,0,0,0,0
679314,1,1,1,1,0
679865,1,1,1,1,1
680405,1,1,1,1,0
681269,1,1,1,1,1
681368,1,1,1,1,1
681824,1,1,1,1,1
682400,1,1,1,1,1
682949,1,1,1,1,1
683705,1,1,1,1,0
684181,1,1,1,1,1
684515,1,0,0,0,0
684639,1,1,1,1,1
684687,1,1,1,1,1
685752,1,1,1,1,1
685801,1,1,1,0,0
688243,1,0,0,0,0
688347,1,1,1,1,1
689111,1,1,0,0,0
689630,1,1,1,0,0
689808,1,1,1,1,1
690186,1,1,1,1,1
690815,1,1,1,1,1
691929,1,1,1,1,1
691954,1,1,1,1,1
692011,1,1,1,1,1
692204,1,1,0,0,0
692527,1,1,0,0,0
692949,1,1,1,1,1
693101,1,1,1,1,1
693478,1,1,1,1,1
693528,1,1,1,1,1
694071,1,1,1,1,1
694281,1,1,1,1,1
694381,1,1,1,1,1
694873,1,1,1,1,1
695200,1,1,1,1,0
695211,1,0,0,0,0
695585,1,1,1,1,0
695704,1,1,1,1,0
696399,1,1,1,1,1
697179,1,1,1,0,0
697367,1,0,0,0,0
697632,1,1,1,1,1
698029,1,1,1,1,0
698266,1,1,1,1,1
698440,1,1,1,1,1
698686,1,1,1,1,1
698834,1,1,1,1,1
699013,1,1,1,1,1
699180,1,1,0,0,0
699687,1,1,1,1,1
699753,1,1,1,1,1
699807,1,1,1,1,1
700435,1,1,1,1,1
700804,1,1,1,1,1
701111,1,1,0,0,0
701455,1,1,1,1,1
701476,1,0,0,0,0
701817,1,1,0,0,0
702007,1,0,0,0,0
702749,1,0,0,0,0
703055,1,1,1,1,0
703228,1,1,1,1,1
703468,1,1,1,1,0
704508,1,1,1,1,1
704762,1,1,1,1,1
705148,1,1,1,1,0
705584,1,1,1,1,1
705871,1,1,1,1,0
705956,1,1,1,0,0
706243,1,1,1,0,0
707497,1,1,1,1,1
707815,1,1,1,1,0
708099,1,1,1,1,0
708333,1,1,1,1,1
708995,1,1,1,1,1
709446,1,1,1,1,0
710376,1,1,1,1,0
710837,1,1,1,1,1
711862,1,1,1,1,1
714189,1,1,1,1,1
714316,1,1,1,1,1
714613,1,0,0,0,0
714671,1,1,1,1,0
715018,1,1,1,1,1
715086,1,1,1,1,1
715636,1,1,1,1,1
716144,1,1,1,1,1
716476,1,1,1,1,0
716497,1,1,1,1,1
717217,1,1,1,1,1
717242,1,1,1,1,1
718189,1,1,1,1,1
718239,1,1,1,1,1
718351,1,1,0,0,0
718612,1,1,1,0,0
718647,1,1,1,1,1
718700,1,1,1,1,1
718721,1,0,0,0,0
718785,1,1,1,0,0
719630,1,1,1,1,1
719790,1,1,1,1,1
719792,1,1,1,1,1
719967,1,1,1,1,0
720284,1,1,1,1,1
720749,1,1,1,1,1
720825,1,1,1,1,1
720985,1,1,1,1,1
721414,1,1,1,1,1
721450,1,1,1,1,0
722253,1,1,1,1,1
722270,1,1,1,0,0
722623,1,1,1,1,1
722917,1,1,1,1,1
723259,1,1,1,1,1
723583,1,1,1,1,1
724004,1,1,1,1,1
724679,1,1,1,1,1
724800,1,1,1,1,0
725169,1,1,1,1,1
725170,1,1,1,1,1
725387,1,1,1,1,1
726659,1,1,1,1,1
727303,1,1,1,1,0
728102,1,1,1,1,1
728589,1,0,0,0,0
729236,1,0,0,0,0
729369,0,0,0,0,0
730405,1,0,0,0,0
730429,1,1,1,1,1
730546,1,1,1,1,1
730714,1,1,1,1,1
730801,1,1,1,1,1
732082,1,1,1,1,1
732599,1,1,1,1,1
733449,1,0,0,0,0
734032,1,1,1,1,1
734462,1,1,1,1,1
734803,1,1,1,1,1
734952,1,1,1,1,1
734963,1,1,1,1,1
735178,1,1,0,0,0
735555,1,1,1,1,1
736656,1,1,1,0,0
737881,1,1,1,0,0
738040,1,0,0,0,0
738215,1,0,0,0,0
739415,1,1,1,1,1
739544,1,1,1,1,0
739791,1,1,1,1,0
739806,1,1,1,1,1
739944,1,1,1,1,1
740217,1,1,1,1,1
740601,1,1,0,0,0
741020,1,1,1,1,1
741074,1,1,1,1,1
741142,1,1,1,1,1
741246,1,1,1,0,0
741561,1,1,1,1,1
741656,1,1,1,1,1
741912,1,0,0,0,0
743500,1,1,1,1,1
743572,1,1,1,1,0
743608,1,1,1,1,1
743676,1,1,0,0,0
743720,1,1,1,1,1
744039,1,1,1,1,1
744132,1,1,1,1,1
744140,1,1,1,1,1
744911,1,0,0,0,0
744915,1,1,1,0,0
745711,1,1,1,1,1
745787,1,1,1,1,0
745986,1,1,1,1,1
745998,1,1,1,1,1
746622,1,1,1,1,1
746652,1,1,1,1,1
746892,1,1,1,1,1
747109,1,1,1,1,1
747601,1,1,1,1,1
747959,1,1,1,1,1
747984,1,1,1,1,1
748233,1,1,1,1,1
748334,1,1,1,1,1
748984,1,1,1,1,1
749650,1,1,1,1,1
749827,1,1,1,1,1
750169,1,1,1,0,0
750627,1,1,1,1,0
750766,1,1,1,1,1
750874,1,1,1,1,0
751262,1,1,1,1,1
751327,1,1,1,1,1
751538,1,1,1,1,1
751948,1,1,1,1,1
752321,1,0,0,0,0
753017,1,1,1,1,1
753073,1,1,1,1,0
753410,1,0,0,0,0
753431,1,1,1,1,1
753523,1,1,1,1,1
754331,1,1,1,1,1
754954,1,1,1,1,1
755544,1,1,1,1,1
757118,1,1,1,1,1
757338,1,0,0,0,0
758089,1,1,1,1,0
758839,1,1,1,1,0
758915,1,1,1,1,1
759459,1,1,1,1,1
759538,1,1,0,0,0
759780,1,1,1,1,0
760027,1,1,1,1,1
760554,1,1,1,1,1
761072,1,1,1,1,1
761315,1,1,1,1,1
761884,1,1,1,1,1
762230,1,1,1,1,1
762507,1,0,0,0,0
763301,1,1,1,1,1
763479,1,1,1,1,1
763504,1,1,1,0,0
765263,1,1,1,1,1
765467,1,1,1,1,1
765875,1,1,1,1,1
766317,1,1,1,1,0
766464,1,1,1,1,1
766856,1,1,1,1,1
767696,1,1,1,1,1
768105,1,1,1,1,1
768936,1,1,1,1,1
769230,1,1,1,1,1
769431,1,1,1,1,1
770591,1,0,0,0,0
771061,1,1,1,1,1
771778,1,1,1,1,1
771782,1,0,0,0,0
772498,1,1,1,1,1
773274,1,1,1,1,1
773868,1,1,1,1,1
774098,1,1,1,1,1
774276,1,1,1,1,1
774581,1,1,1,1,1
774703,1,1,1,1,1
775843,1,1,0,0,0
776137,1,1,1,1,1
776242,1,1,1,1,1
777118,1,1,1,1,1
777716,1,1,1,1,1
777766,1,1,1,1,1
777998,1,1,1,1,1
778067,1,1,1,1,1
778306,1,1,1,1,1
778534,1,1,1,1,1
778795,1,1,1,1,1
779244,1,1,0,0,0
779520,1,0,0,0,0
779606,1,1,1,1,1
780112,1,1,1,1,1
780376,1,0,0,0,0
780557,1,1,1,1,1
780723,1,1,1,1,1
781302,1,1,0,0,0
781811,1,1,1,1,1
782164,1,1,0,0,0
782609,1,1,1,1,1
783094,1,1,1,1,1
783823,1,1,1,1,1
784619,1,1,1,1,1
784901,1,1,0,0,0
784980,1,0,0,0,0
785135,1,1,1,1,1
785965,1,1,1,1,1
786535,1,1,1,1,1
786840,1,1,1,1,1
786975,1,1,1,1,1
787468,1,1,1,1,1
787475,1,1,1,1,1
787861,1,1,1,1,1
787956,1,1,1,1,1
789016,1,1,1,1,0
789614,1,1,1,1,1
789856,1,1,1,1,1
789860,1,1,1,1,0
790472,1,1,1,1,1
790615,1,1,1,0,0
790710,1,1,1,1,1
790948,1,1,1,1,1
791114,1,0,0,0,0
791775,1,1,1,1,1
791883,1,0,0,0,0
792110,1,1,1,1,1
792564,1,0,0,0,0
792775,1,1,1,1,1
792940,1,0,0,0,0
793692,1,1,1,1,1
793989,1,1,1,1,1
794763,1,1,1,1,1
794844,1,1,1,1,1
794980,1,0,0,0,0
795203,1,1,1,1,1
